asctimes	names	levelnames	threadNames	funcNames	linenod	messages
2018-03-12 16:22:01,257	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1977 0.000800
2018-03-12 16:22:01,258	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 B9 00 00 A0 00 
2018-03-12 16:22:01,268	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1978
2018-03-12 16:22:01,269	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1978 0.000800
2018-03-12 16:22:01,269	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 BA 00 00 A0 00 
2018-03-12 16:22:01,280	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1979
2018-03-12 16:22:01,280	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1979 0.000800
2018-03-12 16:22:01,281	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 BB 00 00 A0 00 
2018-03-12 16:22:01,291	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1980
2018-03-12 16:22:01,291	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1980 0.000800
2018-03-12 16:22:01,292	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 BC 00 00 A0 00 
2018-03-12 16:22:01,303	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1981
2018-03-12 16:22:01,303	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1981 0.000800
2018-03-12 16:22:01,304	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 BD 00 00 A0 00 
2018-03-12 16:22:01,314	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1982
2018-03-12 16:22:01,314	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1982 0.000800
2018-03-12 16:22:01,315	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 BE 00 00 A0 00 
2018-03-12 16:22:01,326	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1984
2018-03-12 16:22:01,326	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1984 0.000800
2018-03-12 16:22:01,327	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C0 00 00 A0 00 
2018-03-12 16:22:01,337	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1985
2018-03-12 16:22:01,337	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1985 0.000800
2018-03-12 16:22:01,338	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C1 00 00 A0 00 
2018-03-12 16:22:01,339	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:15 d:f0 13 01 30 19 14 00 5b 7f 6d 00 70 5f 00 f7
2018-03-12 16:22:01,339	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 627
2018-03-12 16:22:01,339	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 45 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1F 00 00 00 00 02 73 00 00 00 00 00 00 00 01 F0 13 01 30 19 14 00 5B 7F 6D 00 70 5F 00 F7 
2018-03-12 16:22:01,349	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1986
2018-03-12 16:22:01,349	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1986 0.000800
2018-03-12 16:22:01,350	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C2 00 00 A0 00 
2018-03-12 16:22:01,350	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:01,361	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1987
2018-03-12 16:22:01,361	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1987 0.000800
2018-03-12 16:22:01,362	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C3 00 00 A0 00 
2018-03-12 16:22:01,372	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1988
2018-03-12 16:22:01,372	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1988 0.000800
2018-03-12 16:22:01,373	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C4 00 00 A0 00 
2018-03-12 16:22:01,384	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1989
2018-03-12 16:22:01,384	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1989 0.000800
2018-03-12 16:22:01,385	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C5 00 00 A0 00 
2018-03-12 16:22:01,395	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1990
2018-03-12 16:22:01,395	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1990 0.000800
2018-03-12 16:22:01,396	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C6 00 00 A0 00 
2018-03-12 16:22:01,407	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1992
2018-03-12 16:22:01,407	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1992 0.000800
2018-03-12 16:22:01,408	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C8 00 00 A0 00 
2018-03-12 16:22:01,418	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1993
2018-03-12 16:22:01,418	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1993 0.000800
2018-03-12 16:22:01,419	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 C9 00 00 A0 00 
2018-03-12 16:22:01,430	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1994
2018-03-12 16:22:01,430	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1994 0.000800
2018-03-12 16:22:01,431	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 CA 00 00 A0 00 
2018-03-12 16:22:01,433	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:15 d:f0 13 01 30 19 14 00 7b 5b 6d 00 70 5f 00 f7
2018-03-12 16:22:01,433	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 628
2018-03-12 16:22:01,433	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 45 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1F 00 00 00 00 02 74 00 00 00 00 00 00 00 01 F0 13 01 30 19 14 00 7B 5B 6D 00 70 5F 00 F7 
2018-03-12 16:22:01,441	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1995
2018-03-12 16:22:01,441	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1995 0.000800
2018-03-12 16:22:01,442	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 CB 00 00 A0 00 
2018-03-12 16:22:01,442	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:01,453	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1996
2018-03-12 16:22:01,453	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1996 0.000800
2018-03-12 16:22:01,454	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 CC 00 00 A0 00 
2018-03-12 16:22:01,464	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1997
2018-03-12 16:22:01,464	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1997 0.000800
2018-03-12 16:22:01,465	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 CD 00 00 A0 00 
2018-03-12 16:22:01,521	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:15 d:f0 13 01 30 19 14 00 6d 5f 6d 00 70 5f 00 f7
2018-03-12 16:22:01,521	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 629
2018-03-12 16:22:01,522	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 45 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1F 00 00 00 00 02 75 00 00 00 00 00 00 00 01 F0 13 01 30 19 14 00 6D 5F 6D 00 70 5F 00 F7 
2018-03-12 16:22:01,526	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:01,610	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:15 d:f0 13 01 30 19 14 00 5b 7f 6d 00 70 5f 00 f7
2018-03-12 16:22:01,610	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 630
2018-03-12 16:22:01,610	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 45 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1F 00 00 00 00 02 76 00 00 00 00 00 00 00 01 F0 13 01 30 19 14 00 5B 7F 6D 00 70 5F 00 F7 
2018-03-12 16:22:01,616	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:01,698	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:15 d:f0 13 01 30 19 14 00 70 7b 6d 00 70 5f 00 f7
2018-03-12 16:22:01,698	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 631
2018-03-12 16:22:01,698	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 45 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1F 00 00 00 00 02 77 00 00 00 00 00 00 00 01 F0 13 01 30 19 14 00 70 7B 6D 00 70 5F 00 F7 
2018-03-12 16:22:01,707	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:01,792	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:15 d:f0 13 01 30 19 14 00 6d 6d 79 00 70 5f 00 f7
2018-03-12 16:22:01,792	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 632
2018-03-12 16:22:01,793	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 45 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1F 00 00 00 00 02 78 00 00 00 00 00 00 00 01 F0 13 01 30 19 14 00 6D 6D 79 00 70 5F 00 F7 
2018-03-12 16:22:01,797	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:01,881	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:15 d:f0 13 01 30 19 14 00 30 79 79 00 70 5f 00 f7
2018-03-12 16:22:01,881	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 633
2018-03-12 16:22:01,881	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 45 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1F 00 00 00 00 02 79 00 00 00 00 00 00 00 01 F0 13 01 30 19 14 00 30 79 79 00 70 5F 00 F7 
2018-03-12 16:22:01,888	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:01,969	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:15 d:f0 13 01 30 19 14 00 33 79 79 00 70 5f 00 f7
2018-03-12 16:22:01,969	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 634
2018-03-12 16:22:01,969	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 45 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1F 00 00 00 00 02 7A 00 00 00 00 00 00 00 01 F0 13 01 30 19 14 00 33 79 79 00 70 5F 00 F7 
2018-03-12 16:22:01,978	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:03,748	control24d	DEBUG	MainThread	main	795	Loop: control24 session: is_capturing:True mp_is_connected:True
2018-03-12 16:22:03,762	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1998
2018-03-12 16:22:03,762	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1998 0.000800
2018-03-12 16:22:03,763	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 CE 00 00 A0 00 
2018-03-12 16:22:03,764	control24d	DEBUG	thread_pcap_loop	_packet_handler	507	to:BROADCAST v: 
2018-03-12 16:22:03,774	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 1999
2018-03-12 16:22:03,774	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 1999 0.000800
2018-03-12 16:22:03,775	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 05 00 25 00
2018-03-12 16:22:03,775	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 CF 00 00 A0 00 
2018-03-12 16:22:03,776	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 635
2018-03-12 16:22:03,776	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 7B 00 00 00 00 00 00 00 01 B0 05 00 25 00 
2018-03-12 16:22:03,786	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:03,796	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2000
2018-03-12 16:22:03,796	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2000 0.000800
2018-03-12 16:22:03,797	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 D0 00 00 A0 00 
2018-03-12 16:22:03,817	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2001
2018-03-12 16:22:03,818	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2001 0.000800
2018-03-12 16:22:03,818	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 04 00 24 20
2018-03-12 16:22:03,819	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 D1 00 00 A0 00 
2018-03-12 16:22:03,820	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 636
2018-03-12 16:22:03,820	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 7C 00 00 00 00 00 00 00 01 B0 04 00 24 20 
2018-03-12 16:22:03,829	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2002
2018-03-12 16:22:03,829	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2002 0.000800
2018-03-12 16:22:03,830	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 D2 00 00 A0 00 
2018-03-12 16:22:03,830	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 05 00 25 00
2018-03-12 16:22:03,831	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:03,831	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 637
2018-03-12 16:22:03,831	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 7D 00 00 00 00 00 00 00 01 B0 05 00 25 00 
2018-03-12 16:22:03,841	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2004
2018-03-12 16:22:03,841	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2004 0.000800
2018-03-12 16:22:03,842	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 D4 00 00 A0 00 
2018-03-12 16:22:03,842	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 04 00 24 20
2018-03-12 16:22:03,843	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:03,843	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 638
2018-03-12 16:22:03,843	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 7E 00 00 00 00 00 00 00 01 B0 04 00 24 20 
2018-03-12 16:22:03,853	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:03,914	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2008
2018-03-12 16:22:03,914	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2008 0.000800
2018-03-12 16:22:03,915	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 D8 00 00 A0 00 
2018-03-12 16:22:03,925	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2009
2018-03-12 16:22:03,925	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2009 0.000800
2018-03-12 16:22:03,926	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 D9 00 00 A0 00 
2018-03-12 16:22:03,932	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 05 00 25 00
2018-03-12 16:22:03,932	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 639
2018-03-12 16:22:03,933	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 7F 00 00 00 00 00 00 00 01 B0 05 00 25 00 
2018-03-12 16:22:03,937	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:04,047	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2010
2018-03-12 16:22:04,048	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2010 0.000800
2018-03-12 16:22:04,049	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 DA 00 00 A0 00 
2018-03-12 16:22:04,069	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2011
2018-03-12 16:22:04,069	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2011 0.000800
2018-03-12 16:22:04,070	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 03 01 23 00
2018-03-12 16:22:04,070	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 DB 00 00 A0 00 
2018-03-12 16:22:04,071	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 640
2018-03-12 16:22:04,072	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 80 00 00 00 00 00 00 00 01 B0 03 01 23 00 
2018-03-12 16:22:04,080	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:04,081	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2012
2018-03-12 16:22:04,081	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2012 0.000800
2018-03-12 16:22:04,082	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 DC 00 00 A0 00 
2018-03-12 16:22:04,112	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2013
2018-03-12 16:22:04,113	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2013 0.000800
2018-03-12 16:22:04,113	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 DD 00 00 A0 00 
2018-03-12 16:22:04,174	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2014
2018-03-12 16:22:04,174	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2014 0.000800
2018-03-12 16:22:04,175	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 DE 00 00 A0 00 
2018-03-12 16:22:04,186	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2015
2018-03-12 16:22:04,186	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2015 0.000800
2018-03-12 16:22:04,187	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 DF 00 00 A0 00 
2018-03-12 16:22:04,207	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2016
2018-03-12 16:22:04,207	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2016 0.000800
2018-03-12 16:22:04,208	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 E0 00 00 A0 00 
2018-03-12 16:22:04,219	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2017
2018-03-12 16:22:04,219	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2017 0.000800
2018-03-12 16:22:04,219	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 03 01 23 20
2018-03-12 16:22:04,220	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 07 E1 00 00 A0 00 
2018-03-12 16:22:04,221	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 641
2018-03-12 16:22:04,221	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 81 00 00 00 00 00 00 00 01 B0 03 01 23 20 
2018-03-12 16:22:04,221	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 04 00 24 20
2018-03-12 16:22:04,230	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:04,236	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 642
2018-03-12 16:22:04,237	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 82 00 00 00 00 00 00 00 01 B0 04 00 24 20 
2018-03-12 16:22:04,240	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:04,271	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2019
