asctimes	names	levelnames	threadNames	funcNames	linenod	messages
2018-03-12 16:21:30,661	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200608f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,661	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:6 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,661	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/touch/7 [f] [0.0]
2018-03-12 16:21:30,661	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200608f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,661	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:6 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,661	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/write/7 [f] [0.0]
2018-03-12 16:21:30,662	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200608f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,662	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:6 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,662	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/name/8 [s] ['Track 8']
2018-03-12 16:21:30,662	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/name = Trac
2018-03-12 16:21:30,662	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130140070054726163f700
2018-03-12 16:21:30,662	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/ChannelSelect/8 [f] [0.0]
2018-03-12 16:21:30,663	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 6, 0], 'TrackByte': 2}
2018-03-12 16:21:30,663	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900607
2018-03-12 16:21:30,663	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900607
2018-03-12 16:21:30,663	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24fader/8 [f] [0.0025138729251921177]
2018-03-12 16:21:30,663	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: b007002710
2018-03-12 16:21:30,664	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/volume/8 [s] ['-inf dB']
2018-03-12 16:21:30,664	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/volume = -inf
2018-03-12 16:21:30,664	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f013014007002d696e66f700
2018-03-12 16:21:30,664	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24vpot/8 [f] [0.5]
2018-03-12 16:21:30,664	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130100070100f7
2018-03-12 16:21:30,664	control24osc	DEBUG	thread_osc_listener	update_led	854	VPOT LED: Channel:7, Pan:0.5, Pang:7, Panv:0.0, b:1 0 CmdBytes:f0130100070100f7
2018-03-12 16:21:30,665	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/pan/8 [s] ['C']
2018-03-12 16:21:30,665	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/pan = C   
2018-03-12 16:21:30,665	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130140070043202020f700
2018-03-12 16:21:30,666	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/Mute/8 [f] [0.0]
2018-03-12 16:21:30,666	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 8, 0], 'TrackByte': 2}
2018-03-12 16:21:30,666	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900807
2018-03-12 16:21:30,666	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900807
2018-03-12 16:21:30,666	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/Solo/8 [f] [0.0]
2018-03-12 16:21:30,666	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 7, 0], 'TrackByte': 2}
2018-03-12 16:21:30,666	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900707
2018-03-12 16:21:30,666	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900707
2018-03-12 16:21:30,667	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/RecArm/8 [f] [0.0]
2018-03-12 16:21:30,667	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 0, 0], 'TrackByte': 2}
2018-03-12 16:21:30,667	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900007
2018-03-12 16:21:30,667	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900007
2018-03-12 16:21:30,667	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/trim/8 [f] [1.0]
2018-03-12 16:21:30,667	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200708f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,667	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:7 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,668	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/read/8 [f] [0.0]
2018-03-12 16:21:30,668	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200708f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,668	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:7 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,668	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/latch/8 [f] [0.0]
2018-03-12 16:21:30,668	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200708f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,668	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:7 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,669	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/touch/8 [f] [0.0]
2018-03-12 16:21:30,669	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200708f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,669	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:7 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,669	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/write/8 [f] [0.0]
2018-03-12 16:21:30,669	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200708f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,670	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:7 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,670	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/name/9 [s] ['Track 9']
2018-03-12 16:21:30,670	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/name = Trac
2018-03-12 16:21:30,670	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130140080054726163f700
2018-03-12 16:21:30,670	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/ChannelSelect/9 [f] [0.0]
2018-03-12 16:21:30,670	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 6, 0], 'TrackByte': 2}
2018-03-12 16:21:30,670	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900608
2018-03-12 16:21:30,671	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900608
2018-03-12 16:21:30,671	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24fader/9 [f] [0.0025138729251921177]
2018-03-12 16:21:30,671	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: b008002810
2018-03-12 16:21:30,671	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/volume/9 [s] ['-inf dB']
2018-03-12 16:21:30,671	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/volume = -inf
2018-03-12 16:21:30,671	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f013014008002d696e66f700
2018-03-12 16:21:30,672	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24vpot/9 [f] [0.5]
2018-03-12 16:21:30,672	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130100080100f7
2018-03-12 16:21:30,672	control24osc	DEBUG	thread_osc_listener	update_led	854	VPOT LED: Channel:8, Pan:0.5, Pang:7, Panv:0.0, b:1 0 CmdBytes:f0130100080100f7
2018-03-12 16:21:30,672	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/pan/9 [s] ['C']
2018-03-12 16:21:30,672	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/pan = C   
2018-03-12 16:21:30,672	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130140080043202020f700
2018-03-12 16:21:30,673	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/Mute/9 [f] [0.0]
2018-03-12 16:21:30,673	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 8, 0], 'TrackByte': 2}
2018-03-12 16:21:30,673	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900808
2018-03-12 16:21:30,673	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900808
2018-03-12 16:21:30,674	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/Solo/9 [f] [0.0]
2018-03-12 16:21:30,674	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 7, 0], 'TrackByte': 2}
2018-03-12 16:21:30,674	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900708
2018-03-12 16:21:30,674	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900708
2018-03-12 16:21:30,674	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/RecArm/9 [f] [0.0]
2018-03-12 16:21:30,674	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 0, 0], 'TrackByte': 2}
2018-03-12 16:21:30,675	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900008
2018-03-12 16:21:30,675	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900008
2018-03-12 16:21:30,675	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/trim/9 [f] [1.0]
2018-03-12 16:21:30,675	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200808f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,675	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:8 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,675	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/read/9 [f] [0.0]
2018-03-12 16:21:30,675	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200808f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,676	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:8 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,676	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/latch/9 [f] [0.0]
2018-03-12 16:21:30,676	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200808f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,676	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:8 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,676	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/touch/9 [f] [0.0]
2018-03-12 16:21:30,676	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200808f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,677	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:8 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,677	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/write/9 [f] [0.0]
2018-03-12 16:21:30,677	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200808f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,677	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:8 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,678	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/name/10 [s] ['Track 10']
2018-03-12 16:21:30,679	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/latch/11 [f] [0.0]
2018-03-12 16:21:30,680	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/RecArm/13 [f] [0.0]
2018-03-12 16:21:30,687	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/pan/15 [s] ['C']
2018-03-12 16:21:30,696	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24fader/17 [f] [0.0025138729251921177]
2018-03-12 16:21:30,707	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/write/18 [f] [0.0]
2018-03-12 16:21:30,717	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/read/20 [f] [0.0]
2018-03-12 16:21:30,727	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/Solo/22 [f] [0.0]
2018-03-12 16:21:30,736	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24vpot/24 [f] [0.5]
2018-03-12 16:21:30,969	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /scroll/CursorLeft [f] [0.0]
2018-03-12 16:21:30,970	control24osc	WARNING	thread_osc_listener	_daw_to_desk	1288	C24client unhandled osc address: /scroll/CursorLeft [f] [0.0]
2018-03-12 16:21:30,970	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /scroll/CursorRight [f] [0.0]
2018-03-12 16:21:30,970	control24osc	WARNING	thread_osc_listener	_daw_to_desk	1288	C24client unhandled osc address: /scroll/CursorRight [f] [0.0]
2018-03-12 16:21:30,970	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /scroll/CursorUp [f] [0.0]
2018-03-12 16:21:30,970	control24osc	WARNING	thread_osc_listener	_daw_to_desk	1288	C24client unhandled osc address: /scroll/CursorUp [f] [0.0]
2018-03-12 16:21:30,970	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /scroll/CursorDown [f] [0.0]
2018-03-12 16:21:30,971	control24osc	WARNING	thread_osc_listener	_daw_to_desk	1288	C24client unhandled osc address: /scroll/CursorDown [f] [0.0]
2018-03-12 16:21:30,971	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /zoom/CursorLeft [f] [0.0]
2018-03-12 16:21:30,971	control24osc	WARNING	thread_osc_listener	_daw_to_desk	1288	C24client unhandled osc address: /zoom/CursorLeft [f] [0.0]
2018-03-12 16:21:30,971	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /zoom/CursorRight [f] [0.0]
2018-03-12 16:21:30,971	control24osc	WARNING	thread_osc_listener	_daw_to_desk	1288	C24client unhandled osc address: /zoom/CursorRight [f] [0.0]
2018-03-12 16:21:30,971	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /zoom/CursorUp [f] [0.0]
2018-03-12 16:21:30,972	control24osc	WARNING	thread_osc_listener	_daw_to_desk	1288	C24client unhandled osc address: /zoom/CursorUp [f] [0.0]
2018-03-12 16:21:30,972	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/command/EditMode+Function+Banks/Select [f] [0.0]
2018-03-12 16:21:30,972	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 14, 27]}
2018-03-12 16:21:30,972	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900e1b
2018-03-12 16:21:30,972	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900e1b
2018-03-12 16:21:30,972	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/command/Transport/Record [f] [0.0]
2018-03-12 16:21:30,973	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 17, 28]}
2018-03-12 16:21:30,973	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 90111c
2018-03-12 16:21:30,973	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 90111c
2018-03-12 16:21:30,973	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/command/Transport/Stop [f] [1.0]
2018-03-12 16:21:30,973	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 15, 28]}
2018-03-12 16:21:30,973	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900f5c
2018-03-12 16:21:30,973	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900f5c
2018-03-12 16:21:30,974	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/command/Transport/Play [f] [0.0]
2018-03-12 16:21:30,974	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 16, 28]}
2018-03-12 16:21:30,974	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 90101c
2018-03-12 16:21:30,974	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 90101c
2018-03-12 16:21:30,974	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/volume/25 [s] ['0.00dB']
2018-03-12 16:21:30,979	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/name/1 [s] ['Track 1']
2018-03-12 16:21:30,980	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/name = Trac
2018-03-12 16:21:30,980	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130140000054726163f700
2018-03-12 16:21:30,980	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/ChannelSelect/1 [f] [0.0]
2018-03-12 16:21:30,980	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 6, 0], 'TrackByte': 2}
2018-03-12 16:21:30,980	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900600
2018-03-12 16:21:30,980	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900600
2018-03-12 16:21:30,981	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24fader/1 [f] [0.0025138729251921177]
2018-03-12 16:21:30,981	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: b000002010
2018-03-12 16:21:30,981	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/volume/1 [s] ['-inf dB']
2018-03-12 16:21:30,981	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/volume = -inf
2018-03-12 16:21:30,981	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f013014000002d696e66f700
2018-03-12 16:21:30,982	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24vpot/1 [f] [0.5]
2018-03-12 16:21:30,982	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130100000100f7
2018-03-12 16:21:30,982	control24osc	DEBUG	thread_osc_listener	update_led	854	VPOT LED: Channel:0, Pan:0.5, Pang:7, Panv:0.0, b:1 0 CmdBytes:f0130100000100f7
2018-03-12 16:21:30,982	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24scribstrip/pan/1 [s] ['C']
2018-03-12 16:21:30,982	control24osc	DEBUG	thread_osc_listener	set_current_display	624	c24scribstrip mode state: /track/c24scribstrip/pan = C   
2018-03-12 16:21:30,983	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f0130140000043202020f700
2018-03-12 16:21:30,983	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/Mute/1 [f] [0.0]
2018-03-12 16:21:30,983	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 8, 0], 'TrackByte': 2}
2018-03-12 16:21:30,983	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900800
2018-03-12 16:21:30,984	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900800
2018-03-12 16:21:30,984	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/Solo/1 [f] [0.0]
2018-03-12 16:21:30,984	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 7, 0], 'TrackByte': 2}
2018-03-12 16:21:30,984	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900700
2018-03-12 16:21:30,984	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900700
2018-03-12 16:21:30,984	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /button/track/RecArm/1 [f] [0.0]
2018-03-12 16:21:30,985	control24osc	DEBUG	thread_osc_listener	set_btn	996	Button LED: {'cmdbytes': [144, 0, 0], 'TrackByte': 2}
2018-03-12 16:21:30,985	control24osc	DEBUG	thread_osc_listener	set_btn	1010	Button LED cmdbytes: 900000
2018-03-12 16:21:30,985	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: 900000
2018-03-12 16:21:30,985	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/trim/1 [f] [1.0]
2018-03-12 16:21:30,985	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200008f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,985	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:0 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,985	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/read/1 [f] [0.0]
2018-03-12 16:21:30,986	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200008f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,986	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:0 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
2018-03-12 16:21:30,986	control24osc	DEBUG	thread_osc_listener	_daw_to_desk	1260	OSC Listener received Message: ('192.168.0.10', 52052) /track/c24automode/latch/1 [f] [0.0]
2018-03-12 16:21:30,986	control24osc	DEBUG	thread_osc_listener	c24_client_send	1413	MP send: f01301200008f70000000000000000000000000000000000000000000000
2018-03-12 16:21:30,986	control24osc	DEBUG	thread_osc_listener	update_led	1097	AUTO LED: C24automode track:0 byt:8 modes:['write:False', 'touch:False', 'trim:True', 'latch:False', 'read:False'] 
